2021-02-09 13:10:55.876		CAN-FD	0	Tx	11111111  	8	02 10 03 00 00 00 00 00                 	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:42.797		CAN-FD	222	Tx	59A       	12	FF FE 7E FF FF 0E 00 FE 00 7F 10 FE 7E 7E 00 0F 00 0F FF 7E 7E FE 01 7F 	CAN_FD_raw_frame_invalid_frame | ID222_pseudo_random_pattern_data | _14DA45F1
2021-02-09 13:11:42.898		CAN-FD	222	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:42.905		CAN-FD	222	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 222 verdict: Passed

2021-02-09 13:11:42.907		CAN-FD	223	Tx	59A       	12	DD 7C D5 84 61 B2 94 F6 E1 17 37 92 90 6C C3 92 AC 35 F4 6F 6E 42 BF AF 	CAN_FD_raw_frame_invalid_frame | ID223_cyclic_msg_rate_25_ms | _14DA45F1
2021-02-09 13:11:42.907		CAN-FD	223	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:42.915		CAN-FD	223	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 223 verdict: Passed

2021-02-09 13:11:42.932		CAN-FD	224	Tx	59A       	12	0C D3 01 74 86 51 35 E6 2D 5B DA 3B 92 40 21 A0 43 A7 3B B0 99 D6 86 53 	CAN_FD_raw_frame_invalid_frame | ID224_cyclic_msg_rate_25_ms | _14DA45F1
2021-02-09 13:11:42.932		CAN-FD	224	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:42.935		CAN-FD	224	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 224 verdict: Passed

2021-02-09 13:11:42.958		CAN-FD	225	Tx	59A       	12	29 D5 B3 00 05 A7 9E C7 2F D3 5B CD 36 31 CC 60 9D AD D3 A4 83 E8 48 05 	CAN_FD_raw_frame_invalid_frame | ID225_cyclic_msg_rate_25_ms | _14DA45F1
2021-02-09 13:11:42.958		CAN-FD	225	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:42.964		CAN-FD	225	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 225 verdict: Passed

2021-02-09 13:11:42.983		CAN-FD	226	Tx	59A       	12	50 34 A1 71 A7 07 C9 2C 58 EB 02 28 E4 2C 6A C0 03 AC E9 D4 9D 49 88 AF 	CAN_FD_raw_frame_invalid_frame | ID226_cyclic_msg_rate_25_ms | _14DA45F1
2021-02-09 13:11:42.984		CAN-FD	226	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:42.985		CAN-FD	226	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 226 verdict: Passed

2021-02-09 13:11:43.007		CAN-FD	227	Tx	59A       	12	38 95 AF 35 C0 8E 42 69 DB D2 1F B0 37 B7 76 0E E3 1C E2 69 0B 98 78 3E 	CAN_FD_raw_frame_invalid_frame | ID227_cyclic_msg_rate_25_ms | _14DA45F1
2021-02-09 13:11:43.007		CAN-FD	227	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:43.014		CAN-FD	227	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 227 verdict: Passed

2021-02-09 13:11:43.032		CAN-FD	228	Tx	59A       	12	91 74 D1 73 88 36 95 45 25 42 08 F5 E2 26 A6 25 20 C7 CA C7 4C 9C 31 51 	CAN_FD_raw_frame_invalid_frame | ID228_cyclic_msg_rate_25_ms | _14DA45F1
2021-02-09 13:11:43.033		CAN-FD	228	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:43.035		CAN-FD	228	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 228 verdict: Passed

2021-02-09 13:11:43.057		CAN-FD	229	Tx	59A       	12	B4 A0 10 C6 43 9B 5A B7 7D AD C8 D2 25 73 A8 D7 93 7B 92 85 95 41 85 5B 	CAN_FD_raw_frame_invalid_frame | ID229_cyclic_msg_rate_25_ms | _14DA45F1
2021-02-09 13:11:43.057		CAN-FD	229	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:43.065		CAN-FD	229	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 229 verdict: Passed

2021-02-09 13:11:43.082		CAN-FD	230	Tx	59A       	12	62 CC 9F 19 6C 6F 47 4A 4B 34 95 06 28 E8 55 0E 5E A2 37 3B 05 AF B9 58 	CAN_FD_raw_frame_invalid_frame | ID230_cyclic_msg_rate_25_ms | _14DA45F1
2021-02-09 13:11:43.082		CAN-FD	230	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:43.084		CAN-FD	230	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 230 verdict: Passed

2021-02-09 13:11:43.107		CAN-FD	231	Tx	59A       	12	18 F4 A4 33 E7 8E 53 05 94 3D A6 D0 81 F5 E6 D8 92 D6 37 D3 68 58 A6 F1 	CAN_FD_raw_frame_invalid_frame | ID231_cyclic_msg_rate_25_ms | _14DA45F1
2021-02-09 13:11:43.107		CAN-FD	231	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:43.115		CAN-FD	231	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 231 verdict: Passed

2021-02-09 13:11:43.132		CAN-FD	232	Tx	59A       	12	97 73 BE A1 5A FE 67 7A 9E C7 E1 F9 FB 08 BC BF D6 36 38 6B 71 C2 96 E3 	CAN_FD_raw_frame_invalid_frame | ID232_cyclic_msg_rate_25_ms | _14DA45F1
2021-02-09 13:11:43.132		CAN-FD	232	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:43.134		CAN-FD	232	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 232 verdict: Passed

2021-02-09 13:11:43.138		CAN-FD	233	Tx	57C       	0	                                      	CAN_FD_raw_frame_invalid_frame | ID233_dlc_=_data | _14DA45F1
2021-02-09 13:11:43.239		CAN-FD	233	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:43.245		CAN-FD	233	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 233 verdict: Passed

2021-02-09 13:11:43.246		CAN-FD	234	Tx	63A       	1	5F                                    	CAN_FD_raw_frame_invalid_frame | ID234_dlc_=_data | _14DA45F1
2021-02-09 13:11:43.347		CAN-FD	234	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:43.355		CAN-FD	234	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 234 verdict: Passed

2021-02-09 13:11:43.356		CAN-FD	235	Tx	63A       	1	7F                                    	CAN_FD_raw_frame_invalid_frame | ID235_7F_based_pattern_data | _14DA45F1
2021-02-09 13:11:43.457		CAN-FD	235	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:43.465		CAN-FD	235	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 235 verdict: Passed

2021-02-09 13:11:43.466		CAN-FD	236	Tx	63A       	1	0F                                    	CAN_FD_raw_frame_invalid_frame | ID236_pseudo_random_pattern_data | _14DA45F1
2021-02-09 13:11:43.568		CAN-FD	236	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:43.575		CAN-FD	236	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 236 verdict: Passed

2021-02-09 13:11:43.576		CAN-FD	237	Tx	63A       	1	12                                    	CAN_FD_raw_frame_invalid_frame | ID237_cyclic_msg_rate_100_ms | _14DA45F1
2021-02-09 13:11:43.576		CAN-FD	237	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:43.585		CAN-FD	237	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 237 verdict: Passed

2021-02-09 13:11:43.678		CAN-FD	238	Tx	63A       	1	A9                                    	CAN_FD_raw_frame_invalid_frame | ID238_cyclic_msg_rate_100_ms | _14DA45F1
2021-02-09 13:11:43.678		CAN-FD	238	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:43.685		CAN-FD	238	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 238 verdict: Passed

2021-02-09 13:11:43.778		CAN-FD	239	Tx	63A       	1	BD                                    	CAN_FD_raw_frame_invalid_frame | ID239_cyclic_msg_rate_100_ms | _14DA45F1
2021-02-09 13:11:43.779		CAN-FD	239	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:43.785		CAN-FD	239	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 239 verdict: Passed

2021-02-09 13:11:43.879		CAN-FD	240	Tx	63A       	1	22                                    	CAN_FD_raw_frame_invalid_frame | ID240_cyclic_msg_rate_100_ms | _14DA45F1
2021-02-09 13:11:43.879		CAN-FD	240	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:43.885		CAN-FD	240	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 240 verdict: Passed

2021-02-09 13:11:43.979		CAN-FD	241	Tx	63A       	1	83                                    	CAN_FD_raw_frame_invalid_frame | ID241_cyclic_msg_rate_100_ms | _14DA45F1
2021-02-09 13:11:43.980		CAN-FD	241	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:43.985		CAN-FD	241	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 241 verdict: Passed

2021-02-09 13:11:44.079		CAN-FD	242	Tx	63A       	1	8C                                    	CAN_FD_raw_frame_invalid_frame | ID242_cyclic_msg_rate_100_ms | _14DA45F1
2021-02-09 13:11:44.079		CAN-FD	242	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:44.084		CAN-FD	242	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 242 verdict: Passed

2021-02-09 13:11:44.180		CAN-FD	243	Tx	63A       	1	E5                                    	CAN_FD_raw_frame_invalid_frame | ID243_cyclic_msg_rate_100_ms | _14DA45F1
2021-02-09 13:11:44.180		CAN-FD	243	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:44.185		CAN-FD	243	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 243 verdict: Passed

2021-02-09 13:11:44.281		CAN-FD	244	Tx	63A       	1	6D                                    	CAN_FD_raw_frame_invalid_frame | ID244_cyclic_msg_rate_100_ms | _14DA45F1
2021-02-09 13:11:44.281		CAN-FD	244	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:44.286		CAN-FD	244	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 244 verdict: Passed

2021-02-09 13:11:44.380		CAN-FD	245	Tx	63A       	1	71                                    	CAN_FD_raw_frame_invalid_frame | ID245_cyclic_msg_rate_100_ms | _14DA45F1
2021-02-09 13:11:44.381		CAN-FD	245	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:44.385		CAN-FD	245	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 245 verdict: Passed

2021-02-09 13:11:44.481		CAN-FD	246	Tx	63A       	1	EC                                    	CAN_FD_raw_frame_invalid_frame | ID246_cyclic_msg_rate_100_ms | _14DA45F1
2021-02-09 13:11:44.482		CAN-FD	246	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:44.485		CAN-FD	246	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 246 verdict: Passed

2021-02-09 13:11:44.488		CAN-FD	247	Tx	3D4       	0	                                      	CAN_FD_raw_frame_invalid_frame | ID247_dlc_=_data | _14DA45F1
2021-02-09 13:11:44.588		CAN-FD	247	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:44.594		CAN-FD	247	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 247 verdict: Passed

2021-02-09 13:11:44.598		CAN-FD	248	Tx	277       	2	6D A7                                 	CAN_FD_raw_frame_invalid_frame | ID248_dlc_=_data | _14DA45F1
2021-02-09 13:11:44.700		CAN-FD	248	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:44.705		CAN-FD	248	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 248 verdict: Passed

2021-02-09 13:11:44.706		CAN-FD	249	Tx	277       	2	7E 7E                                 	CAN_FD_raw_frame_invalid_frame | ID249_7E_based_pattern_data | _14DA45F1
2021-02-09 13:11:44.807		CAN-FD	249	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:44.815		CAN-FD	249	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 249 verdict: Passed

2021-02-09 13:11:44.815		CAN-FD	250	Tx	277       	2	0E 00                                 	CAN_FD_raw_frame_invalid_frame | ID250_pseudo_random_pattern_data | _14DA45F1
2021-02-09 13:11:44.917		CAN-FD	250	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:44.925		CAN-FD	250	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 250 verdict: Passed

2021-02-09 13:11:44.926		CAN-FD	251	Tx	277       	2	23 20                                 	CAN_FD_raw_frame_invalid_frame | ID251_cyclic_msg_rate_100_ms | _14DA45F1
2021-02-09 13:11:44.926		CAN-FD	251	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:44.935		CAN-FD	251	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 251 verdict: Passed

2021-02-09 13:11:45.026		CAN-FD	252	Tx	277       	2	EE F7                                 	CAN_FD_raw_frame_invalid_frame | ID252_cyclic_msg_rate_100_ms | _14DA45F1
2021-02-09 13:11:45.026		CAN-FD	252	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:45.035		CAN-FD	252	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 252 verdict: Passed

2021-02-09 13:11:45.126		CAN-FD	253	Tx	277       	2	D6 9D                                 	CAN_FD_raw_frame_invalid_frame | ID253_cyclic_msg_rate_100_ms | _14DA45F1
2021-02-09 13:11:45.126		CAN-FD	253	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:45.135		CAN-FD	253	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 253 verdict: Passed

2021-02-09 13:11:45.227		CAN-FD	254	Tx	277       	2	83 F7                                 	CAN_FD_raw_frame_invalid_frame | ID254_cyclic_msg_rate_100_ms | _14DA45F1
2021-02-09 13:11:45.227		CAN-FD	254	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:45.235		CAN-FD	254	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 254 verdict: Passed

2021-02-09 13:11:45.327		CAN-FD	255	Tx	277       	2	CB 6F                                 	CAN_FD_raw_frame_invalid_frame | ID255_cyclic_msg_rate_100_ms | _14DA45F1
2021-02-09 13:11:45.327		CAN-FD	255	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:45.335		CAN-FD	255	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 255 verdict: Passed

2021-02-09 13:11:45.427		CAN-FD	256	Tx	277       	2	49 E1                                 	CAN_FD_raw_frame_invalid_frame | ID256_cyclic_msg_rate_100_ms | _14DA45F1
2021-02-09 13:11:45.428		CAN-FD	256	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:45.435		CAN-FD	256	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 256 verdict: Passed

2021-02-09 13:11:45.528		CAN-FD	257	Tx	277       	2	07 58                                 	CAN_FD_raw_frame_invalid_frame | ID257_cyclic_msg_rate_100_ms | _14DA45F1
2021-02-09 13:11:45.528		CAN-FD	257	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:45.535		CAN-FD	257	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 257 verdict: Passed

2021-02-09 13:11:45.630		CAN-FD	258	Tx	277       	2	5A 82                                 	CAN_FD_raw_frame_invalid_frame | ID258_cyclic_msg_rate_100_ms | _14DA45F1
